LAT,LON,RH2M,DATE
-39,145,70.27,2006-04-07
-39,145.625,68.89,2006-04-07
-38.5,143.125,67.21,2006-04-07
-38.5,143.75,69.94,2006-04-07
-38.5,144.375,69.88,2006-04-07
-38.5,145,68.8,2006-04-07
-38.5,145.625,68.96,2006-04-07
-38,143.125,70.09,2006-04-07
-38,143.75,72.9,2006-04-07
-38,144.375,68.78,2006-04-07
-38,145,69.6,2006-04-07
-38,145.625,78.87,2006-04-07
-40,143.125,75.22,2006-04-08
-40,143.75,75.15,2006-04-08
-40,144.375,75.52,2006-04-08
-40,145,75.02,2006-04-08
-40,145.625,74.96,2006-04-08
-39.5,143.125,74.6,2006-04-08
-39.5,143.75,74.06,2006-04-08
-39.5,144.375,74.68,2006-04-08
-39.5,145,74.58,2006-04-08
-39.5,145.625,73.25,2006-04-08
-39,143.125,73.76,2006-04-08
-39,143.75,73.68,2006-04-08
-39,144.375,74.05,2006-04-08
-39,145,73.94,2006-04-08
-39,145.625,72.5,2006-04-08
-38.5,143.125,68.12,2006-04-08
-38.5,143.75,70.57,2006-04-08
-38.5,144.375,71.48,2006-04-08
-38.5,145,70.98,2006-04-08
-38.5,145.625,69.68,2006-04-08
-38,143.125,69.18,2006-04-08
-38,143.75,71.33,2006-04-08
-38,144.375,68.75,2006-04-08
-38,145,68.49,2006-04-08
-38,145.625,73.29,2006-04-08
-40,143.125,77.28,2006-04-09
-40,143.75,77.18,2006-04-09
-40,144.375,76.42,2006-04-09
-40,145,75.79,2006-04-09
-40,145.625,75.42,2006-04-09
-39.5,143.125,76.12,2006-04-09
-39.5,143.75,75.21,2006-04-09
-39.5,144.375,73.7,2006-04-09
-39.5,145,73.94,2006-04-09
-39.5,145.625,74.79,2006-04-09
-39,143.125,75.49,2006-04-09
-39,143.75,75.76,2006-04-09
-39,144.375,72.8,2006-04-09
-39,145,72.24,2006-04-09
-39,145.625,74.33,2006-04-09
-38.5,143.125,77.65,2006-04-09
-38.5,143.75,76.18,2006-04-09
-38.5,144.375,72.49,2006-04-09
-38.5,145,72.54,2006-04-09
-38.5,145.625,78.36,2006-04-09
-38,143.125,76.19,2006-04-09
-38,143.75,77.03,2006-04-09
-38,144.375,75.18,2006-04-09
-38,145,76.68,2006-04-09
-38,145.625,81.6,2006-04-09
-40,143.125,76.8,2006-04-10
-40,143.75,75.23,2006-04-10
-40,144.375,76.06,2006-04-10
-40,145,79.11,2006-04-10
-40,145.625,78.43,2006-04-10
-39.5,143.125,71.75,2006-04-10
-39.5,143.75,68.89,2006-04-10
-39.5,144.375,73.47,2006-04-10
-39.5,145,76.14,2006-04-10
-39.5,145.625,75.48,2006-04-10
-39,143.125,63.67,2006-04-10
-39,143.75,60.89,2006-04-10
-39,144.375,68.69,2006-04-10
-39,145,71.92,2006-04-10
-39,145.625,68.89,2006-04-10
-38.5,143.125,46.59,2006-04-10
-38.5,143.75,51.56,2006-04-10
-38.5,144.375,61.77,2006-04-10
-38.5,145,65.77,2006-04-10
-38.5,145.625,61.85,2006-04-10
-38,143.125,45.16,2006-04-10
-38,143.75,45.63,2006-04-10
-38,144.375,49.37,2006-04-10
-38,145,60.76,2006-04-10
-38,145.625,55.27,2006-04-10
-40,143.125,75.89,2006-04-11
-40,143.75,74.44,2006-04-11
-40,144.375,74.46,2006-04-11
-40,145,77.12,2006-04-11
-40,145.625,75.86,2006-04-11
-39.5,143.125,75.43,2006-04-11
-39.5,143.75,73.29,2006-04-11
-39.5,144.375,74.27,2006-04-11
-39.5,145,75.21,2006-04-11
-39.5,145.625,73.04,2006-04-11
-39,143.125,73.34,2006-04-11
-39,143.75,68.91,2006-04-11
-39,144.375,69.85,2006-04-11
-39,145,68.11,2006-04-11
-39,145.625,64.88,2006-04-11
-38.5,143.125,61.67,2006-04-11
-38.5,143.75,61.84,2006-04-11
-38.5,144.375,63.47,2006-04-11
-38.5,145,61.64,2006-04-11
-38.5,145.625,52.56,2006-04-11
-38,143.125,63.42,2006-04-11
-38,143.75,61.37,2006-04-11
-38,144.375,58.9,2006-04-11
-38,145,58.33,2006-04-11
-38,145.625,47.36,2006-04-11
-40,143.125,77.19,2006-04-12
-40,143.75,76.51,2006-04-12
-40,144.375,76.47,2006-04-12
-40,145,76.17,2006-04-12
-40,145.625,75.88,2006-04-12
-39.5,143.125,77.08,2006-04-12
-39.5,143.75,75.79,2006-04-12
-39.5,144.375,74.85,2006-04-12
-39.5,145,74.68,2006-04-12
-39.5,145.625,75.15,2006-04-12
-39,143.125,76.19,2006-04-12
-39,143.75,75.05,2006-04-12
-39,144.375,72.53,2006-04-12
-39,145,72.46,2006-04-12
-39,145.625,72.68,2006-04-12
-38.5,143.125,74.42,2006-04-12
-38.5,143.75,71.54,2006-04-12
-38.5,144.375,66.41,2006-04-12
-38.5,145,68.13,2006-04-12
-38.5,145.625,68.52,2006-04-12
-38,143.125,70.5,2006-04-12
-38,143.75,66.9,2006-04-12
-38,144.375,62.67,2006-04-12
-38,145,63,2006-04-12
-38,145.625,58.36,2006-04-12
-40,143.125,85.72,2006-04-13
-40,143.75,85.04,2006-04-13
-40,144.375,84.83,2006-04-13
-40,145,83.08,2006-04-13
-40,145.625,79.12,2006-04-13
-39.5,143.125,84.94,2006-04-13
-39.5,143.75,83.39,2006-04-13
-39.5,144.375,80.47,2006-04-13
-39.5,145,78.58,2006-04-13
-39.5,145.625,76,2006-04-13
-39,143.125,81.81,2006-04-13
-39,143.75,78.49,2006-04-13
-39,144.375,76.48,2006-04-13
-39,145,74.87,2006-04-13
-39,145.625,73.74,2006-04-13
-38.5,143.125,73.87,2006-04-13
-38.5,143.75,73.07,2006-04-13
-38.5,144.375,73.5,2006-04-13
-38.5,145,72.43,2006-04-13
-38.5,145.625,70.78,2006-04-13
-38,143.125,72.83,2006-04-13
-38,143.75,69.55,2006-04-13
-38,144.375,66.49,2006-04-13
-38,145,67.85,2006-04-13
-38,145.625,67.92,2006-04-13
-40,143.125,75.01,2006-04-14
-40,143.75,75.58,2006-04-14
-40,144.375,77.19,2006-04-14
-40,145,79.32,2006-04-14
-40,145.625,79.8,2006-04-14
-39.5,143.125,74.77,2006-04-14
-39.5,143.75,75.6,2006-04-14
-39.5,144.375,77.09,2006-04-14
-39.5,145,79.03,2006-04-14
-39.5,145.625,79.25,2006-04-14
-39,143.125,74.79,2006-04-14
-39,143.75,76.52,2006-04-14
-39,144.375,76.42,2006-04-14
-39,145,77.15,2006-04-14
-39,145.625,77.25,2006-04-14
-38.5,143.125,73.48,2006-04-14
-38.5,143.75,77.96,2006-04-14
-38.5,144.375,76.78,2006-04-14
-38.5,145,74.82,2006-04-14
-38.5,145.625,79.48,2006-04-14
-38,143.125,74.82,2006-04-14
-38,143.75,78.9,2006-04-14
-38,144.375,76.81,2006-04-14
-38,145,76.34,2006-04-14
-38,145.625,84.65,2006-04-14
-40,143.125,74.66,2006-04-15
-40,143.75,74.89,2006-04-15
-40,144.375,74.91,2006-04-15
-40,145,75.12,2006-04-15
-40,145.625,75.04,2006-04-15
-39.5,143.125,74.07,2006-04-15
-39.5,143.75,73.61,2006-04-15
-39.5,144.375,74.21,2006-04-15
-39.5,145,75.04,2006-04-15
-39.5,145.625,74.84,2006-04-15
-39,143.125,72.39,2006-04-15
-39,143.75,71.92,2006-04-15
-39,144.375,72.9,2006-04-15
-39,145,73.58,2006-04-15
-39,145.625,72.61,2006-04-15
-38.5,143.125,66.28,2006-04-15
-38.5,143.75,69.66,2006-04-15
-38.5,144.375,70.87,2006-04-15
-38.5,145,70.47,2006-04-15
-38.5,145.625,71.83,2006-04-15
-38,143.125,69.07,2006-04-15
-38,143.75,71.29,2006-04-15
-38,144.375,67.27,2006-04-15
-38,145,70.32,2006-04-15
-38,145.625,82.15,2006-04-15
-40,143.125,73.2,2006-04-16
-40,143.75,74.49,2006-04-16
-40,144.375,73.5,2006-04-16
-40,145,72.07,2006-04-16
-40,145.625,72.8,2006-04-16
-39.5,143.125,71.92,2006-04-16
-39.5,143.75,72.78,2006-04-16
-39.5,144.375,72.1,2006-04-16
-39.5,145,71.86,2006-04-16
-39.5,145.625,71.66,2006-04-16
-39,143.125,69.65,2006-04-16
-39,143.75,71.54,2006-04-16
-39,144.375,71.4,2006-04-16
-39,145,71.67,2006-04-16
-39,145.625,72.32,2006-04-16
-38.5,143.125,69.27,2006-04-16
-38.5,143.75,71.63,2006-04-16
-38.5,144.375,72.08,2006-04-16
-38.5,145,72.67,2006-04-16
-38.5,145.625,77.04,2006-04-16
-38,143.125,65.27,2006-04-16
-38,143.75,68.53,2006-04-16
-38,144.375,72.39,2006-04-16
-38,145,76.07,2006-04-16
-38,145.625,77.88,2006-04-16
-40,143.125,71.11,2006-04-17
-40,143.75,69.58,2006-04-17
-40,144.375,71.23,2006-04-17
-40,145,71.47,2006-04-17
-40,145.625,71.31,2006-04-17
-39.5,143.125,68.19,2006-04-17
-39.5,143.75,67.25,2006-04-17
-39.5,144.375,68.49,2006-04-17
-39.5,145,66.44,2006-04-17
-39.5,145.625,67.65,2006-04-17
-39,143.125,64.8,2006-04-17
-39,143.75,61.35,2006-04-17
-39,144.375,64.32,2006-04-17
-39,145,62.53,2006-04-17
-39,145.625,60.54,2006-04-17
-38.5,143.125,51.6,2006-04-17
-38.5,143.75,52.66,2006-04-17
-38.5,144.375,58.04,2006-04-17
-38.5,145,57.26,2006-04-17
-38.5,145.625,48.64,2006-04-17
-38,143.125,49.61,2006-04-17
-38,143.75,48.13,2006-04-17
-38,144.375,48.88,2006-04-17
-38,145,48.79,2006-04-17
-38,145.625,41.13,2006-04-17
-40,143.125,79.66,2006-04-18
-40,143.75,77.86,2006-04-18
-40,144.375,75.85,2006-04-18
-40,145,75.51,2006-04-18
-40,145.625,74.64,2006-04-18
-39.5,143.125,78.44,2006-04-18
-39.5,143.75,75.29,2006-04-18
-39.5,144.375,72.84,2006-04-18
-39.5,145,73.09,2006-04-18
-39.5,145.625,72.08,2006-04-18
-39,143.125,74.7,2006-04-18
-39,143.75,69.26,2006-04-18
-39,144.375,69.96,2006-04-18
-39,145,69.24,2006-04-18
-39,145.625,64.51,2006-04-18
-38.5,143.125,63.35,2006-04-18
-38.5,143.75,63.56,2006-04-18
-38.5,144.375,66.37,2006-04-18
-38.5,145,63.38,2006-04-18
-38.5,145.625,52.64,2006-04-18
-38,143.125,62.99,2006-04-18
-38,143.75,61.16,2006-04-18
-38,144.375,58.25,2006-04-18
-38,145,57.09,2006-04-18
-38,145.625,45.96,2006-04-18
-40,143.125,77.03,2006-04-19
-40,143.75,77.94,2006-04-19
-40,144.375,79.5,2006-04-19
-40,145,81.64,2006-04-19
-40,145.625,80.17,2006-04-19
-39.5,143.125,78.12,2006-04-19
-39.5,143.75,79.03,2006-04-19
-39.5,144.375,79.19,2006-04-19
-39.5,145,78.38,2006-04-19
-39.5,145.625,74.18,2006-04-19
-39,143.125,78.52,2006-04-19
-39,143.75,78.21,2006-04-19
-39,144.375,75.14,2006-04-19
-39,145,71.72,2006-04-19
-39,145.625,68.75,2006-04-19
-38.5,143.125,76.19,2006-04-19
-38.5,143.75,73.24,2006-04-19
-38.5,144.375,70.63,2006-04-19
-38.5,145,68.05,2006-04-19
-38.5,145.625,64.58,2006-04-19
-38,143.125,71.51,2006-04-19
-38,143.75,68.78,2006-04-19
-38,144.375,64.76,2006-04-19
-38,145,64.61,2006-04-19
-38,145.625,62.73,2006-04-19
-40,143.125,69.59,2006-04-20
-40,143.75,69.69,2006-04-20
-40,144.375,70.24,2006-04-20
-40,145,71.08,2006-04-20
-40,145.625,72.6,2006-04-20
-39.5,143.125,69.62,2006-04-20
-39.5,143.75,70.28,2006-04-20
-39.5,144.375,71.24,2006-04-20
-39.5,145,72.3,2006-04-20
-39.5,145.625,74.08,2006-04-20
-39,143.125,71.35,2006-04-20
-39,143.75,75.31,2006-04-20
-39,144.375,74.73,2006-04-20
-39,145,74.57,2006-04-20
-39,145.625,75.36,2006-04-20
-38.5,143.125,78.04,2006-04-20
-38.5,143.75,82.37,2006-04-20
-38.5,144.375,77.34,2006-04-20
-38.5,145,74.14,2006-04-20
-38.5,145.625,78.99,2006-04-20
-38,143.125,81.3,2006-04-20
-38,143.75,81.06,2006-04-20
-38,144.375,77.34,2006-04-20
-38,145,75.51,2006-04-20
-38,145.625,80.66,2006-04-20
-40,143.125,73.09,2006-04-21
-40,143.75,72.63,2006-04-21
-40,144.375,71.81,2006-04-21
-40,145,70.78,2006-04-21
-40,145.625,70.79,2006-04-21
-39.5,143.125,72.84,2006-04-21
-39.5,143.75,72.15,2006-04-21
-39.5,144.375,70.97,2006-04-21
-39.5,145,70.35,2006-04-21
-39.5,145.625,70.42,2006-04-21
-39,143.125,72.51,2006-04-21
-39,143.75,74.37,2006-04-21
-39,144.375,71.58,2006-04-21
-39,145,70.01,2006-04-21
-39,145.625,69.77,2006-04-21
-38.5,143.125,78.32,2006-04-21
-38.5,143.75,80.21,2006-04-21
-38.5,144.375,74.5,2006-04-21
-38.5,145,70.68,2006-04-21
-38.5,145.625,77.3,2006-04-21
-38,143.125,80.55,2006-04-21
-38,143.75,81.25,2006-04-21
-38,144.375,79.27,2006-04-21
-38,145,76.6,2006-04-21
-38,145.625,86.38,2006-04-21
-40,143.125,77.03,2006-04-22
-40,143.75,76.15,2006-04-22
-40,144.375,75.45,2006-04-22
-40,145,75.42,2006-04-22
-40,145.625,75.22,2006-04-22
-39.5,143.125,77.5,2006-04-22
-39.5,143.75,76.85,2006-04-22
-39.5,144.375,76.17,2006-04-22
-39.5,145,75.73,2006-04-22
-39.5,145.625,75.17,2006-04-22
-39,143.125,77.81,2006-04-22
-39,143.75,79.67,2006-04-22
-39,144.375,77.66,2006-04-22
-39,145,76.44,2006-04-22
-39,145.625,76.23,2006-04-22
-38.5,143.125,82.4,2006-04-22
-38.5,143.75,84.76,2006-04-22
-38.5,144.375,79.59,2006-04-22
-38.5,145,77.32,2006-04-22
-38.5,145.625,81.11,2006-04-22
-38,143.125,85.22,2006-04-22
-38,143.75,82.7,2006-04-22
-38,144.375,79.07,2006-04-22
-38,145,77.89,2006-04-22
-38,145.625,82.49,2006-04-22
-40,143.125,75.96,2006-04-23
-40,143.75,76.09,2006-04-23
-40,144.375,75.34,2006-04-23
-40,145,73.45,2006-04-23
-40,145.625,72.69,2006-04-23
-39.5,143.125,75.74,2006-04-23
-39.5,143.75,75.26,2006-04-23
-39.5,144.375,74.61,2006-04-23
-39.5,145,73.79,2006-04-23
-39.5,145.625,72.68,2006-04-23
-39,143.125,74.73,2006-04-23
-39,143.75,76.28,2006-04-23
-39,144.375,74.58,2006-04-23
-39,145,73.82,2006-04-23
-39,145.625,72.29,2006-04-23
-38.5,143.125,84.26,2006-04-23
-38.5,143.75,81.01,2006-04-23
-38.5,144.375,75.35,2006-04-23
-38.5,145,72.78,2006-04-23
-38.5,145.625,77.42,2006-04-23
-38,143.125,89.06,2006-04-23
-38,143.75,86.4,2006-04-23
-38,144.375,79.53,2006-04-23
-38,145,77.88,2006-04-23
-38,145.625,88.01,2006-04-23
-40,143.125,75.66,2006-04-24
-40,143.75,76.16,2006-04-24
-40,144.375,74.8,2006-04-24
-40,145,72.61,2006-04-24
-40,145.625,71.7,2006-04-24
-39.5,143.125,76.14,2006-04-24
-39.5,143.75,75.74,2006-04-24
-39.5,144.375,73.97,2006-04-24
-39.5,145,72.15,2006-04-24
-39.5,145.625,71.66,2006-04-24
-39,143.125,76.38,2006-04-24
-39,143.75,76.46,2006-04-24
-39,144.375,72.97,2006-04-24
-39,145,71.76,2006-04-24
-39,145.625,72.73,2006-04-24
-38.5,143.125,88.96,2006-04-24
-38.5,143.75,79.77,2006-04-24
-38.5,144.375,75.13,2006-04-24
-38.5,145,74.17,2006-04-24
-38.5,145.625,79.36,2006-04-24
-38,143.125,85.27,2006-04-24
-38,143.75,82.88,2006-04-24
-38,144.375,79.54,2006-04-24
-38,145,84.19,2006-04-24
-38,145.625,84.09,2006-04-24
-40,143.125,79.64,2006-04-25
-40,143.75,80.75,2006-04-25
-40,144.375,81.6,2006-04-25
-40,145,82.45,2006-04-25
-40,145.625,81.25,2006-04-25
-39.5,143.125,78.86,2006-04-25
-39.5,143.75,80.56,2006-04-25
-39.5,144.375,80.94,2006-04-25
-39.5,145,81.15,2006-04-25
-39.5,145.625,80.64,2006-04-25
-39,143.125,77.52,2006-04-25
-39,143.75,80.51,2006-04-25
-39,144.375,80.05,2006-04-25
-39,145,80.11,2006-04-25
-39,145.625,80.32,2006-04-25
-38.5,143.125,80.14,2006-04-25
-38.5,143.75,82.55,2006-04-25
-38.5,144.375,80.1,2006-04-25
-38.5,145,78.94,2006-04-25
-38.5,145.625,78.97,2006-04-25
-38,143.125,73.05,2006-04-25
-38,143.75,73.91,2006-04-25
-38,144.375,72.48,2006-04-25
-38,145,76.21,2006-04-25
-38,145.625,74.64,2006-04-25
-40,143.125,86.13,2006-04-26
-40,143.75,85.25,2006-04-26
-40,144.375,84.28,2006-04-26
-40,145,82.47,2006-04-26
-40,145.625,79.37,2006-04-26
-39.5,143.125,86.18,2006-04-26
-39.5,143.75,85.97,2006-04-26
-39.5,144.375,84.66,2006-04-26
-39.5,145,82.7,2006-04-26
-39.5,145.625,79.36,2006-04-26
-39,143.125,82.02,2006-04-26
-39,143.75,83.19,2006-04-26
-39,144.375,83.37,2006-04-26
-39,145,81.44,2006-04-26
-39,145.625,80.02,2006-04-26
-38.5,143.125,75.13,2006-04-26
-38.5,143.75,80.58,2006-04-26
-38.5,144.375,81.48,2006-04-26
-38.5,145,80.74,2006-04-26
-38.5,145.625,79.74,2006-04-26
-38,143.125,70.23,2006-04-26
-38,143.75,72.83,2006-04-26
-38,144.375,73.15,2006-04-26
-38,145,77.8,2006-04-26
-38,145.625,75.37,2006-04-26
-40,143.125,84.03,2006-04-27
-40,143.75,82.62,2006-04-27
-40,144.375,81.16,2006-04-27
-40,145,79.4,2006-04-27
-40,145.625,77.45,2006-04-27
-39.5,143.125,85.09,2006-04-27
-39.5,143.75,83.53,2006-04-27
-39.5,144.375,81.59,2006-04-27
-39.5,145,79.69,2006-04-27
-39.5,145.625,77.52,2006-04-27
-39,143.125,83.11,2006-04-27
-39,143.75,82.64,2006-04-27
-39,144.375,81.42,2006-04-27
-39,145,79.45,2006-04-27
-39,145.625,78.02,2006-04-27
-38.5,143.125,74.19,2006-04-27
-38.5,143.75,80.82,2006-04-27
-38.5,144.375,80.82,2006-04-27
-38.5,145,79.44,2006-04-27
-38.5,145.625,77.33,2006-04-27
-38,143.125,66.99,2006-04-27
-38,143.75,70.03,2006-04-27
-38,144.375,70.79,2006-04-27
-38,145,76.88,2006-04-27
-38,145.625,74.78,2006-04-27
-40,143.125,88.02,2006-04-28
-40,143.75,87.85,2006-04-28
-40,144.375,86.82,2006-04-28
-40,145,84.05,2006-04-28
-40,145.625,79.2,2006-04-28
-39.5,143.125,86.1,2006-04-28
-39.5,143.75,87.28,2006-04-28
-39.5,144.375,87.25,2006-04-28
-39.5,145,84.5,2006-04-28
-39.5,145.625,79.93,2006-04-28
-39,143.125,82.66,2006-04-28
-39,143.75,82.49,2006-04-28
-39,144.375,83.3,2006-04-28
-39,145,81.22,2006-04-28
-39,145.625,78.9,2006-04-28
-38.5,143.125,77.9,2006-04-28
-38.5,143.75,75.81,2006-04-28
-38.5,144.375,74.98,2006-04-28
-38.5,145,76.37,2006-04-28
-38.5,145.625,76.64,2006-04-28
-38,143.125,77.18,2006-04-28
-38,143.75,74.39,2006-04-28
-38,144.375,71.45,2006-04-28
-38,145,73.23,2006-04-28
-38,145.625,76.4,2006-04-28
-40,143.125,88.13,2006-04-29
-40,143.75,86.84,2006-04-29
-40,144.375,89.1,2006-04-29
-40,145,85.93,2006-04-29
-40,145.625,82.04,2006-04-29
-39.5,143.125,87.82,2006-04-29
-39.5,143.75,88.3,2006-04-29
-39.5,144.375,89.21,2006-04-29
-39.5,145,87.95,2006-04-29
-39.5,145.625,85.52,2006-04-29
-39,143.125,88.06,2006-04-29
-39,143.75,87.79,2006-04-29
-39,144.375,87.5,2006-04-29
-39,145,86.92,2006-04-29
-39,145.625,86.59,2006-04-29
-38.5,143.125,86.17,2006-04-29
-38.5,143.75,87.06,2006-04-29
-38.5,144.375,87.19,2006-04-29
-38.5,145,85.39,2006-04-29
-38.5,145.625,83.7,2006-04-29
-38,143.125,85.06,2006-04-29
-38,143.75,86.13,2006-04-29
-38,144.375,85.71,2006-04-29
-38,145,85.33,2006-04-29
-38,145.625,82.89,2006-04-29
-40,143.125,85.5,2006-04-30
-40,143.75,84.78,2006-04-30
-40,144.375,84.64,2006-04-30
-40,145,85.97,2006-04-30
-40,145.625,85.17,2006-04-30
-39.5,143.125,84.24,2006-04-30
-39.5,143.75,85.75,2006-04-30
-39.5,144.375,87.29,2006-04-30
-39.5,145,88.65,2006-04-30
-39.5,145.625,88.88,2006-04-30
-39,143.125,86.49,2006-04-30
-39,143.75,89.27,2006-04-30
-39,144.375,89.9,2006-04-30
-39,145,90.88,2006-04-30
-39,145.625,92.05,2006-04-30
-38.5,143.125,93.4,2006-04-30
-38.5,143.75,92.7,2006-04-30
-38.5,144.375,91.66,2006-04-30
-38.5,145,92.7,2006-04-30
-38.5,145.625,96.48,2006-04-30
-38,143.125,92.37,2006-04-30
-38,143.75,92.9,2006-04-30
-38,144.375,91.82,2006-04-30
-38,145,92.99,2006-04-30
-38,145.625,95.99,2006-04-30
-40,143.125,83.27,2006-05-01
-40,143.75,82.79,2006-05-01
-40,144.375,85.3,2006-05-01
-40,145,86.89,2006-05-01
-40,145.625,85.75,2006-05-01
-39.5,143.125,82,2006-05-01
-39.5,143.75,82.69,2006-05-01
-39.5,144.375,86.2,2006-05-01
-39.5,145,87.01,2006-05-01
-39.5,145.625,85.89,2006-05-01
-39,143.125,84.8,2006-05-01
-39,143.75,87.19,2006-05-01
-39,144.375,88.21,2006-05-01
-39,145,88.4,2006-05-01
-39,145.625,89.44,2006-05-01
-38.5,143.125,90.6,2006-05-01
-38.5,143.75,90.81,2006-05-01
-38.5,144.375,89.55,2006-05-01
-38.5,145,88.33,2006-05-01
-38.5,145.625,93.82,2006-05-01
-38,143.125,88.84,2006-05-01
-38,143.75,90.65,2006-05-01
-38,144.375,90.28,2006-05-01
-38,145,89.66,2006-05-01
-38,145.625,93.42,2006-05-01
-40,143.125,76.33,2006-05-02
-40,143.75,77.07,2006-05-02
-40,144.375,78.18,2006-05-02
-40,145,78.71,2006-05-02
-40,145.625,78.44,2006-05-02
-39.5,143.125,77.33,2006-05-02
-39.5,143.75,77.9,2006-05-02
-39.5,144.375,78.13,2006-05-02
-39.5,145,78.02,2006-05-02
-39.5,145.625,78.22,2006-05-02
-39,143.125,77.08,2006-05-02
-39,143.75,79.1,2006-05-02
-39,144.375,79.4,2006-05-02
-39,145,79.72,2006-05-02
-39,145.625,79.84,2006-05-02
-38.5,143.125,80.03,2006-05-02
-38.5,143.75,82.84,2006-05-02
-38.5,144.375,81.66,2006-05-02
-38.5,145,80.72,2006-05-02
-38.5,145.625,79.02,2006-05-02
-38,143.125,84.64,2006-05-02
-38,143.75,84.63,2006-05-02
-38,144.375,79.6,2006-05-02
-38,145,78.67,2006-05-02
-38,145.625,78.42,2006-05-02
-40,143.125,75.17,2006-05-03
-40,143.75,74.56,2006-05-03
-40,144.375,74.23,2006-05-03
-40,145,73.56,2006-05-03
-40,145.625,73.23,2006-05-03
-39.5,143.125,75.87,2006-05-03
-39.5,143.75,75.95,2006-05-03
-39.5,144.375,75.48,2006-05-03
-39.5,145,74.76,2006-05-03
-39.5,145.625,74.19,2006-05-03
-39,143.125,77.73,2006-05-03
-39,143.75,79.92,2006-05-03
-39,144.375,78.7,2006-05-03
-39,145,76.92,2006-05-03
-39,145.625,76.44,2006-05-03
-38.5,143.125,84.21,2006-05-03
-38.5,143.75,85.36,2006-05-03
-38.5,144.375,81.58,2006-05-03
-38.5,145,79.81,2006-05-03
-38.5,145.625,83.27,2006-05-03
-38,143.125,85.67,2006-05-03
-38,143.75,84.33,2006-05-03
-38,144.375,81.4,2006-05-03
-38,145,82.71,2006-05-03
-38,145.625,85.96,2006-05-03
-40,143.125,84.59,2006-05-04
-40,143.75,84.51,2006-05-04
-40,144.375,84.84,2006-05-04
-40,145,85.37,2006-05-04
-40,145.625,86.09,2006-05-04
-39.5,143.125,83.79,2006-05-04
-39.5,143.75,84.35,2006-05-04
-39.5,144.375,84.78,2006-05-04
-39.5,145,85.48,2006-05-04
-39.5,145.625,84.86,2006-05-04
-39,143.125,84.82,2006-05-04
-39,143.75,84.58,2006-05-04
-39,144.375,83.44,2006-05-04
-39,145,82.31,2006-05-04
-39,145.625,78.44,2006-05-04
-38.5,143.125,85.31,2006-05-04
-38.5,143.75,83.95,2006-05-04
-38.5,144.375,81.31,2006-05-04
-38.5,145,77.81,2006-05-04
-38.5,145.625,70.9,2006-05-04
-38,143.125,85.06,2006-05-04
-38,143.75,80.74,2006-05-04
-38,144.375,73.03,2006-05-04
-38,145,73.87,2006-05-04
-38,145.625,67.94,2006-05-04
-40,143.125,70.8,2006-05-05
-40,143.75,71.44,2006-05-05
-40,144.375,71.51,2006-05-05
-40,145,71.5,2006-05-05
-40,145.625,72.84,2006-05-05
-39.5,143.125,71.69,2006-05-05
-39.5,143.75,72.76,2006-05-05
-39.5,144.375,73.38,2006-05-05
-39.5,145,74.42,2006-05-05
-39.5,145.625,75.62,2006-05-05
-39,143.125,74.67,2006-05-05
-39,143.75,78.65,2006-05-05
-39,144.375,76.34,2006-05-05
-39,145,76.61,2006-05-05
-39,145.625,79.06,2006-05-05
-38.5,143.125,89.71,2006-05-05
-38.5,143.75,89.51,2006-05-05
-38.5,144.375,81.91,2006-05-05
-38.5,145,79.53,2006-05-05
-38.5,145.625,86.22,2006-05-05
-38,143.125,93.91,2006-05-05
-38,143.75,92.15,2006-05-05
-38,144.375,84.8,2006-05-05
-38,145,83.34,2006-05-05
-38,145.625,89.31,2006-05-05
-40,143.125,76.61,2006-05-06
-40,143.75,76.61,2006-05-06
-40,144.375,76.44,2006-05-06
-40,145,75.79,2006-05-06
-40,145.625,76.47,2006-05-06
-39.5,143.125,76.28,2006-05-06
-39.5,143.75,75.9,2006-05-06
-39.5,144.375,75.71,2006-05-06
-39.5,145,75.19,2006-05-06
-39.5,145.625,75.17,2006-05-06
-39,143.125,75.99,2006-05-06
-39,143.75,75.39,2006-05-06
-39,144.375,75.6,2006-05-06
-39,145,74.21,2006-05-06
-39,145.625,73.18,2006-05-06
-38.5,143.125,74.4,2006-05-06
-38.5,143.75,74.77,2006-05-06
-38.5,144.375,74.3,2006-05-06
-38.5,145,72.46,2006-05-06
-38.5,145.625,71.22,2006-05-06
-38,143.125,75.13,2006-05-06
-38,143.75,73.16,2006-05-06
-38,144.375,69.71,2006-05-06
-38,145,70.3,2006-05-06
-38,145.625,70.12,2006-05-06
-40,143.125,70.83,2006-05-07
-40,143.75,70.69,2006-05-07
-40,144.375,70.59,2006-05-07
-40,145,70.09,2006-05-07
-40,145.625,70.11,2006-05-07
-39.5,143.125,71.58,2006-05-07
-39.5,143.75,71.56,2006-05-07
-39.5,144.375,71.05,2006-05-07
-39.5,145,70.41,2006-05-07
-39.5,145.625,70.75,2006-05-07
-39,143.125,71.39,2006-05-07
-39,143.75,75.03,2006-05-07
-39,144.375,72.96,2006-05-07
-39,145,72.08,2006-05-07
-39,145.625,73.16,2006-05-07
-38.5,143.125,76.37,2006-05-07
-38.5,143.75,84.72,2006-05-07
-38.5,144.375,79.82,2006-05-07
-38.5,145,75.7,2006-05-07
-38.5,145.625,84.04,2006-05-07
-38,143.125,84.52,2006-05-07
-38,143.75,85.92,2006-05-07
-38,144.375,83.36,2006-05-07
