LAT,LON,PRECTOTCORR,DATE
-38,144.375,0.02,2006-04-26
-38,145,0,2006-04-26
-38,145.625,0,2006-04-26
-40,143.125,0.02,2006-04-27
-40,143.75,0.01,2006-04-27
-40,144.375,0.04,2006-04-27
-40,145,0.03,2006-04-27
-40,145.625,0.03,2006-04-27
-39.5,143.125,0.02,2006-04-27
-39.5,143.75,0,2006-04-27
-39.5,144.375,0,2006-04-27
-39.5,145,0,2006-04-27
-39.5,145.625,0.03,2006-04-27
-39,143.125,0.02,2006-04-27
-39,143.75,0.02,2006-04-27
-39,144.375,0.01,2006-04-27
-39,145,0.01,2006-04-27
-39,145.625,0.07,2006-04-27
-38.5,143.125,0.01,2006-04-27
-38.5,143.75,0.04,2006-04-27
-38.5,144.375,0.06,2006-04-27
-38.5,145,0.05,2006-04-27
-38.5,145.625,0.07,2006-04-27
-38,143.125,0.03,2006-04-27
-38,143.75,0.06,2006-04-27
-38,144.375,0.07,2006-04-27
-38,145,0.09,2006-04-27
-38,145.625,0.08,2006-04-27
-40,143.125,1.36,2006-04-28
-40,143.75,0.61,2006-04-28
-40,144.375,0.33,2006-04-28
-40,145,0.22,2006-04-28
-40,145.625,0.1,2006-04-28
-39.5,143.125,1.93,2006-04-28
-39.5,143.75,1.06,2006-04-28
-39.5,144.375,1.06,2006-04-28
-39.5,145,0.48,2006-04-28
-39.5,145.625,0.13,2006-04-28
-39,143.125,2.34,2006-04-28
-39,143.75,1.81,2006-04-28
-39,144.375,2.06,2006-04-28
-39,145,1.51,2006-04-28
-39,145.625,0.4,2006-04-28
-38.5,143.125,2.24,2006-04-28
-38.5,143.75,2.27,2006-04-28
-38.5,144.375,1.6,2006-04-28
-38.5,145,1.6,2006-04-28
-38.5,145.625,0.89,2006-04-28
-38,143.125,5.22,2006-04-28
-38,143.75,5.1,2006-04-28
-38,144.375,4.83,2006-04-28
-38,145,3.12,2006-04-28
-38,145.625,1.73,2006-04-28
-40,143.125,2.47,2006-04-29
-40,143.75,1.83,2006-04-29
-40,144.375,1.46,2006-04-29
-40,145,1.54,2006-04-29
-40,145.625,0.86,2006-04-29
-39.5,143.125,2.44,2006-04-29
-39.5,143.75,1.81,2006-04-29
-39.5,144.375,2.26,2006-04-29
-39.5,145,1.87,2006-04-29
-39.5,145.625,1.49,2006-04-29
-39,143.125,2.17,2006-04-29
-39,143.75,1.52,2006-04-29
-39,144.375,2.25,2006-04-29
-39,145,2.14,2006-04-29
-39,145.625,0.96,2006-04-29
-38.5,143.125,0.46,2006-04-29
-38.5,143.75,0.58,2006-04-29
-38.5,144.375,0.46,2006-04-29
-38.5,145,1.38,2006-04-29
-38.5,145.625,1.08,2006-04-29
-38,143.125,0.5,2006-04-29
-38,143.75,0.54,2006-04-29
-38,144.375,0.82,2006-04-29
-38,145,1.54,2006-04-29
-38,145.625,1.32,2006-04-29
-40,143.125,5.62,2006-04-30
-40,143.75,27.88,2006-04-30
-40,144.375,32.85,2006-04-30
-40,145,34.24,2006-04-30
-40,145.625,12.94,2006-04-30
-39.5,143.125,7.69,2006-04-30
-39.5,143.75,21.6,2006-04-30
-39.5,144.375,33.42,2006-04-30
-39.5,145,31.03,2006-04-30
-39.5,145.625,21.16,2006-04-30
-39,143.125,8.79,2006-04-30
-39,143.75,18.58,2006-04-30
-39,144.375,25.19,2006-04-30
-39,145,23.07,2006-04-30
-39,145.625,18.94,2006-04-30
-38.5,143.125,7.19,2006-04-30
-38.5,143.75,13.44,2006-04-30
-38.5,144.375,16.02,2006-04-30
-38.5,145,13.61,2006-04-30
-38.5,145.625,13.14,2006-04-30
-38,143.125,4.36,2006-04-30
-38,143.75,7.9,2006-04-30
-38,144.375,8.63,2006-04-30
-38,145,8.57,2006-04-30
-38,145.625,8.16,2006-04-30
-40,143.125,1.96,2006-05-01
-40,143.75,5.9,2006-05-01
-40,144.375,7.22,2006-05-01
-40,145,9.38,2006-05-01
-40,145.625,3.8,2006-05-01
-39.5,143.125,3.59,2006-05-01
-39.5,143.75,7.77,2006-05-01
-39.5,144.375,9.29,2006-05-01
-39.5,145,9.02,2006-05-01
-39.5,145.625,4.88,2006-05-01
-39,143.125,4.57,2006-05-01
-39,143.75,7.23,2006-05-01
-39,144.375,7.37,2006-05-01
-39,145,5.69,2006-05-01
-39,145.625,4.51,2006-05-01
-38.5,143.125,4.67,2006-05-01
-38.5,143.75,6.72,2006-05-01
-38.5,144.375,7.15,2006-05-01
-38.5,145,5.16,2006-05-01
-38.5,145.625,3.79,2006-05-01
-38,143.125,3.71,2006-05-01
-38,143.75,6.43,2006-05-01
-38,144.375,7.3,2006-05-01
-38,145,4.85,2006-05-01
-38,145.625,3.44,2006-05-01
-40,143.125,10.45,2006-05-02
-40,143.75,10.45,2006-05-02
-40,144.375,9.58,2006-05-02
-40,145,11.27,2006-05-02
-40,145.625,11.61,2006-05-02
-39.5,143.125,12.34,2006-05-02
-39.5,143.75,12.58,2006-05-02
-39.5,144.375,12.25,2006-05-02
-39.5,145,14.28,2006-05-02
-39.5,145.625,15.55,2006-05-02
-39,143.125,12.45,2006-05-02
-39,143.75,11.14,2006-05-02
-39,144.375,10.68,2006-05-02
-39,145,8.49,2006-05-02
-39,145.625,11.91,2006-05-02
-38.5,143.125,7.71,2006-05-02
-38.5,143.75,6.52,2006-05-02
-38.5,144.375,4.8,2006-05-02
-38.5,145,3.95,2006-05-02
-38.5,145.625,6.15,2006-05-02
-38,143.125,4.3,2006-05-02
-38,143.75,3.35,2006-05-02
-38,144.375,2.5,2006-05-02
-38,145,3.62,2006-05-02
-38,145.625,4.94,2006-05-02
-40,143.125,3.78,2006-05-03
-40,143.75,4.77,2006-05-03
-40,144.375,4.81,2006-05-03
-40,145,5.62,2006-05-03
-40,145.625,7.68,2006-05-03
-39.5,143.125,5.47,2006-05-03
-39.5,143.75,6.45,2006-05-03
-39.5,144.375,6.49,2006-05-03
-39.5,145,8.2,2006-05-03
-39.5,145.625,10.42,2006-05-03
-39,143.125,6.76,2006-05-03
-39,143.75,6.61,2006-05-03
-39,144.375,6.74,2006-05-03
-39,145,8.32,2006-05-03
-39,145.625,11.57,2006-05-03
-38.5,143.125,4.81,2006-05-03
-38.5,143.75,5.32,2006-05-03
-38.5,144.375,5.52,2006-05-03
-38.5,145,6.1,2006-05-03
-38.5,145.625,9.55,2006-05-03
-38,143.125,2.71,2006-05-03
-38,143.75,2.86,2006-05-03
-38,144.375,2.57,2006-05-03
-38,145,3.68,2006-05-03
-38,145.625,5.82,2006-05-03
-40,143.125,7.16,2006-05-04
-40,143.75,7.18,2006-05-04
-40,144.375,7.86,2006-05-04
-40,145,7.53,2006-05-04
-40,145.625,7.7,2006-05-04
-39.5,143.125,10.77,2006-05-04
-39.5,143.75,10.37,2006-05-04
-39.5,144.375,9.63,2006-05-04
-39.5,145,10.01,2006-05-04
-39.5,145.625,7.87,2006-05-04
-39,143.125,9.08,2006-05-04
-39,143.75,7.65,2006-05-04
-39,144.375,7.23,2006-05-04
-39,145,4.52,2006-05-04
-39,145.625,2.69,2006-05-04
-38.5,143.125,5.25,2006-05-04
-38.5,143.75,4.06,2006-05-04
-38.5,144.375,3.06,2006-05-04
-38.5,145,1.3,2006-05-04
-38.5,145.625,0.77,2006-05-04
-38,143.125,2.95,2006-05-04
-38,143.75,1.87,2006-05-04
-38,144.375,1.17,2006-05-04
-38,145,0.58,2006-05-04
-38,145.625,0.63,2006-05-04
-40,143.125,0.99,2006-05-05
-40,143.75,0.68,2006-05-05
-40,144.375,0.51,2006-05-05
-40,145,0.34,2006-05-05
-40,145.625,0.34,2006-05-05
-39.5,143.125,0.92,2006-05-05
-39.5,143.75,0.63,2006-05-05
-39.5,144.375,0.43,2006-05-05
-39.5,145,0.46,2006-05-05
-39.5,145.625,1.91,2006-05-05
-39,143.125,2.44,2006-05-05
-39,143.75,2.26,2006-05-05
-39,144.375,1.64,2006-05-05
-39,145,3.82,2006-05-05
-39,145.625,6.77,2006-05-05
-38.5,143.125,4.01,2006-05-05
-38.5,143.75,4.96,2006-05-05
-38.5,144.375,6.35,2006-05-05
-38.5,145,7.8,2006-05-05
-38.5,145.625,8.76,2006-05-05
-38,143.125,4.86,2006-05-05
-38,143.75,4.96,2006-05-05
-38,144.375,5.68,2006-05-05
-38,145,8.11,2006-05-05
-38,145.625,9.52,2006-05-05
-40,143.125,22.57,2006-05-06
-40,143.75,15.42,2006-05-06
-40,144.375,11.78,2006-05-06
-40,145,12.76,2006-05-06
-40,145.625,9.55,2006-05-06
-39.5,143.125,22.26,2006-05-06
-39.5,143.75,15.84,2006-05-06
-39.5,144.375,14.27,2006-05-06
-39.5,145,11.82,2006-05-06
-39.5,145.625,8.64,2006-05-06
-39,143.125,17.81,2006-05-06
-39,143.75,14.03,2006-05-06
-39,144.375,12.8,2006-05-06
-39,145,12.25,2006-05-06
-39,145.625,10.76,2006-05-06
-38.5,143.125,12.28,2006-05-06
-38.5,143.75,10.83,2006-05-06
-38.5,144.375,9.73,2006-05-06
-38.5,145,10.39,2006-05-06
-38.5,145.625,11.72,2006-05-06
-38,143.125,10.94,2006-05-06
-38,143.75,10.71,2006-05-06
-38,144.375,9.99,2006-05-06
-38,145,10.32,2006-05-06
-38,145.625,12.24,2006-05-06
-40,143.125,5.96,2006-05-07
-40,143.75,5.83,2006-05-07
-40,144.375,5.35,2006-05-07
-40,145,6.83,2006-05-07
-40,145.625,8.39,2006-05-07
-39.5,143.125,6.53,2006-05-07
-39.5,143.75,6.65,2006-05-07
-39.5,144.375,6.84,2006-05-07
-39.5,145,8.45,2006-05-07
-39.5,145.625,11.33,2006-05-07
-39,143.125,8.63,2006-05-07
-39,143.75,7.91,2006-05-07
-39,144.375,7.81,2006-05-07
-39,145,11.96,2006-05-07
-39,145.625,15.25,2006-05-07
-38.5,143.125,7.27,2006-05-07
-38.5,143.75,7.27,2006-05-07
-38.5,144.375,7.31,2006-05-07
-38.5,145,9.7,2006-05-07
-38.5,145.625,15.63,2006-05-07
-38,143.125,4.88,2006-05-07
-38,143.75,4.6,2006-05-07
-38,144.375,3.89,2006-05-07
-38,145,6.84,2006-05-07
-38,145.625,12.21,2006-05-07
-40,143.125,9.06,2006-05-08
-40,143.75,9.27,2006-05-08
-40,144.375,8.32,2006-05-08
-40,145,5.41,2006-05-08
-40,145.625,3.31,2006-05-08
-39.5,143.125,8.55,2006-05-08
-39.5,143.75,6.03,2006-05-08
-39.5,144.375,4.6,2006-05-08
-39.5,145,3.28,2006-05-08
-39.5,145.625,2.48,2006-05-08
-39,143.125,3.8,2006-05-08
-39,143.75,2.94,2006-05-08
-39,144.375,2.36,2006-05-08
-39,145,2.77,2006-05-08
-39,145.625,2.77,2006-05-08
-38.5,143.125,1.64,2006-05-08
-38.5,143.75,1.71,2006-05-08
-38.5,144.375,1.9,2006-05-08
-38.5,145,1.75,2006-05-08
-38.5,145.625,2.16,2006-05-08
-38,143.125,1.09,2006-05-08
-38,143.75,0.91,2006-05-08
-38,144.375,0.84,2006-05-08
-38,145,0.99,2006-05-08
-38,145.625,1.37,2006-05-08
-40,143.125,5.47,2006-05-09
-40,143.75,6.08,2006-05-09
-40,144.375,6.13,2006-05-09
-40,145,6.69,2006-05-09
-40,145.625,8.14,2006-05-09
-39.5,143.125,5.79,2006-05-09
-39.5,143.75,6.7,2006-05-09
-39.5,144.375,6.53,2006-05-09
-39.5,145,7.83,2006-05-09
-39.5,145.625,10.95,2006-05-09
-39,143.125,8.91,2006-05-09
-39,143.75,7.74,2006-05-09
-39,144.375,7.03,2006-05-09
-39,145,11.79,2006-05-09
-39,145.625,14.3,2006-05-09
-38.5,143.125,8.59,2006-05-09
-38.5,143.75,8.23,2006-05-09
-38.5,144.375,8.14,2006-05-09
-38.5,145,11.15,2006-05-09
-38.5,145.625,14.68,2006-05-09
-38,143.125,6.81,2006-05-09
-38,143.75,6.48,2006-05-09
-38,144.375,5.67,2006-05-09
-38,145,8.89,2006-05-09
-38,145.625,12.25,2006-05-09
-40,143.125,0.29,2006-05-10
-40,143.75,0.31,2006-05-10
-40,144.375,0.35,2006-05-10
-40,145,0.22,2006-05-10
-40,145.625,0.19,2006-05-10
-39.5,143.125,0.21,2006-05-10
-39.5,143.75,0.21,2006-05-10
-39.5,144.375,0.17,2006-05-10
-39.5,145,0.13,2006-05-10
-39.5,145.625,0.19,2006-05-10
-39,143.125,0.13,2006-05-10
-39,143.75,0.19,2006-05-10
-39,144.375,0.2,2006-05-10
-39,145,0.24,2006-05-10
-39,145.625,0.44,2006-05-10
-38.5,143.125,0.11,2006-05-10
-38.5,143.75,0.21,2006-05-10
-38.5,144.375,0.27,2006-05-10
-38.5,145,0.45,2006-05-10
-38.5,145.625,0.72,2006-05-10
-38,143.125,0.1,2006-05-10
-38,143.75,0.15,2006-05-10
-38,144.375,0.22,2006-05-10
-38,145,0.5,2006-05-10
-38,145.625,1.1,2006-05-10
-40,143.125,1.11,2006-05-11
-40,143.75,1.07,2006-05-11
-40,144.375,1.06,2006-05-11
-40,145,0.86,2006-05-11
-40,145.625,0.58,2006-05-11
-39.5,143.125,0.88,2006-05-11
-39.5,143.75,0.8,2006-05-11
-39.5,144.375,0.77,2006-05-11
-39.5,145,0.47,2006-05-11
-39.5,145.625,0.4,2006-05-11
-39,143.125,0.42,2006-05-11
-39,143.75,0.5,2006-05-11
-39,144.375,0.57,2006-05-11
-39,145,0.56,2006-05-11
-39,145.625,0.62,2006-05-11
-38.5,143.125,0.12,2006-05-11
-38.5,143.75,0.15,2006-05-11
-38.5,144.375,0.12,2006-05-11
-38.5,145,0.24,2006-05-11
-38.5,145.625,0.5,2006-05-11
-38,143.125,0.04,2006-05-11
-38,143.75,0.03,2006-05-11
-38,144.375,0.03,2006-05-11
-38,145,0.09,2006-05-11
-38,145.625,0.21,2006-05-11
-40,143.125,2.71,2006-05-12
-40,143.75,2.2,2006-05-12
-40,144.375,1.78,2006-05-12
-40,145,1.62,2006-05-12
-40,145.625,0.76,2006-05-12
-39.5,143.125,2.59,2006-05-12
-39.5,143.75,1.96,2006-05-12
-39.5,144.375,1.9,2006-05-12
-39.5,145,1.26,2006-05-12
-39.5,145.625,0.94,2006-05-12
-39,143.125,2.01,2006-05-12
-39,143.75,1.95,2006-05-12
-39,144.375,2.03,2006-05-12
-39,145,2,2006-05-12
-39,145.625,1.61,2006-05-12
-38.5,143.125,1.22,2006-05-12
-38.5,143.75,1.07,2006-05-12
-38.5,144.375,0.71,2006-05-12
-38.5,145,1.02,2006-05-12
-38.5,145.625,1.6,2006-05-12
-38,143.125,0.76,2006-05-12
-38,143.75,0.56,2006-05-12
-38,144.375,0.35,2006-05-12
-38,145,0.49,2006-05-12
-38,145.625,0.83,2006-05-12
-40,143.125,4.29,2006-05-13
-40,143.75,3.7,2006-05-13
-40,144.375,2.96,2006-05-13
-40,145,2.29,2006-05-13
-40,145.625,1.1,2006-05-13
-39.5,143.125,3.43,2006-05-13
-39.5,143.75,3.03,2006-05-13
-39.5,144.375,2.92,2006-05-13
-39.5,145,1.92,2006-05-13
-39.5,145.625,1.48,2006-05-13
-39,143.125,2.64,2006-05-13
-39,143.75,2.85,2006-05-13
-39,144.375,2.93,2006-05-13
-39,145,4.15,2006-05-13
-39,145.625,3.62,2006-05-13
-38.5,143.125,1.42,2006-05-13
-38.5,143.75,1.75,2006-05-13
-38.5,144.375,1.47,2006-05-13
-38.5,145,3.23,2006-05-13
-38.5,145.625,4.29,2006-05-13
-38,143.125,0.76,2006-05-13
-38,143.75,0.89,2006-05-13
-38,144.375,0.83,2006-05-13
-38,145,1.85,2006-05-13
-38,145.625,2.61,2006-05-13
-40,143.125,1.86,2006-05-14
-40,143.75,1.62,2006-05-14
-40,144.375,1.32,2006-05-14
-40,145,0.82,2006-05-14
-40,145.625,0.25,2006-05-14
-39.5,143.125,2.27,2006-05-14
-39.5,143.75,1.81,2006-05-14
-39.5,144.375,1.59,2006-05-14
-39.5,145,0.95,2006-05-14
-39.5,145.625,0.49,2006-05-14
-39,143.125,2.64,2006-05-14
-39,143.75,2.47,2006-05-14
-39,144.375,2.05,2006-05-14
-39,145,1.54,2006-05-14
-39,145.625,1.43,2006-05-14
-38.5,143.125,2.05,2006-05-14
-38.5,143.75,2.59,2006-05-14
-38.5,144.375,2.61,2006-05-14
-38.5,145,2.13,2006-05-14
-38.5,145.625,2.51,2006-05-14
-38,143.125,1.41,2006-05-14
-38,143.75,2.06,2006-05-14
-38,144.375,2.3,2006-05-14
-38,145,2.56,2006-05-14
-38,145.625,3.15,2006-05-14
-40,143.125,0.89,2006-05-15
-40,143.75,0.58,2006-05-15
-40,144.375,0.53,2006-05-15
-40,145,0.54,2006-05-15
-40,145.625,0.25,2006-05-15
-39.5,143.125,0.61,2006-05-15
-39.5,143.75,0.56,2006-05-15
-39.5,144.375,0.63,2006-05-15
-39.5,145,0.43,2006-05-15
-39.5,145.625,0.17,2006-05-15
-39,143.125,0.28,2006-05-15
-39,143.75,0.48,2006-05-15
-39,144.375,0.62,2006-05-15
-39,145,0.42,2006-05-15
-39,145.625,0.1,2006-05-15
-38.5,143.125,0.1,2006-05-15
-38.5,143.75,0.18,2006-05-15
-38.5,144.375,0.15,2006-05-15
-38.5,145,0.17,2006-05-15
-38.5,145.625,0.09,2006-05-15
-38,143.125,0.07,2006-05-15
-38,143.75,0.09,2006-05-15
-38,144.375,0.1,2006-05-15
-38,145,0.11,2006-05-15
-38,145.625,0.08,2006-05-15
-40,143.125,0.24,2006-05-16
-40,143.75,0.1,2006-05-16
-40,144.375,0.07,2006-05-16
-40,145,0.03,2006-05-16
-40,145.625,0.03,2006-05-16
-39.5,143.125,0.11,2006-05-16
-39.5,143.75,0.04,2006-05-16
-39.5,144.375,0.02,2006-05-16
-39.5,145,0,2006-05-16
-39.5,145.625,0,2006-05-16
-39,143.125,0.08,2006-05-16
-39,143.75,0.04,2006-05-16
-39,144.375,0.02,2006-05-16
-39,145,0.02,2006-05-16
-39,145.625,0.02,2006-05-16
-38.5,143.125,0.08,2006-05-16
-38.5,143.75,0.08,2006-05-16
-38.5,144.375,0.11,2006-05-16
-38.5,145,0.08,2006-05-16
-38.5,145.625,0.04,2006-05-16
-38,143.125,0.05,2006-05-16
-38,143.75,0.06,2006-05-16
-38,144.375,0.08,2006-05-16
-38,145,0.08,2006-05-16
-38,145.625,0.06,2006-05-16
-40,143.125,0.68,2006-05-17
-40,143.75,0.58,2006-05-17
-40,144.375,0.45,2006-05-17
-40,145,0.42,2006-05-17
-40,145.625,0.29,2006-05-17
-39.5,143.125,0.88,2006-05-17
-39.5,143.75,0.54,2006-05-17
-39.5,144.375,0.39,2006-05-17
-39.5,145,0.24,2006-05-17
-39.5,145.625,0.13,2006-05-17
-39,143.125,1.56,2006-05-17
-39,143.75,0.82,2006-05-17
-39,144.375,0.39,2006-05-17
-39,145,0.23,2006-05-17
-39,145.625,0.08,2006-05-17
-38.5,143.125,1.41,2006-05-17
-38.5,143.75,1,2006-05-17
-38.5,144.375,0.98,2006-05-17
-38.5,145,0.19,2006-05-17
-38.5,145.625,0.06,2006-05-17
-38,143.125,0.8,2006-05-17
-38,143.75,0.49,2006-05-17
-38,144.375,0.26,2006-05-17
-38,145,0.08,2006-05-17
-38,145.625,0.02,2006-05-17
-40,143.125,0.27,2006-05-18
-40,143.75,0.42,2006-05-18
-40,144.375,0.31,2006-05-18
-40,145,0.77,2006-05-18
-40,145.625,1.61,2006-05-18
-39.5,143.125,0.17,2006-05-18
-39.5,143.75,0.22,2006-05-18
-39.5,144.375,0.21,2006-05-18
-39.5,145,0.15,2006-05-18
-39.5,145.625,0.31,2006-05-18
-39,143.125,0.34,2006-05-18
-39,143.75,0.21,2006-05-18
-39,144.375,0.05,2006-05-18
-39,145,0.03,2006-05-18
-39,145.625,0.06,2006-05-18
-38.5,143.125,0.43,2006-05-18
-38.5,143.75,0.22,2006-05-18
-38.5,144.375,0.12,2006-05-18
-38.5,145,0.04,2006-05-18
-38.5,145.625,0.06,2006-05-18
-38,143.125,0.32,2006-05-18
-38,143.75,0.16,2006-05-18
-38,144.375,0.06,2006-05-18
-38,145,0.07,2006-05-18
-38,145.625,0.1,2006-05-18
-40,143.125,1.92,2006-05-19
-40,143.75,2.08,2006-05-19
-40,144.375,2.04,2006-05-19
-40,145,1.42,2006-05-19
-40,145.625,1.04,2006-05-19
-39.5,143.125,1.83,2006-05-19
-39.5,143.75,1.89,2006-05-19
-39.5,144.375,1.58,2006-05-19
-39.5,145,0.88,2006-05-19
-39.5,145.625,0.6,2006-05-19
-39,143.125,2.43,2006-05-19
-39,143.75,1.86,2006-05-19
-39,144.375,1.41,2006-05-19
-39,145,1.09,2006-05-19
-39,145.625,0.93,2006-05-19
-38.5,143.125,2.21,2006-05-19
-38.5,143.75,1.66,2006-05-19
-38.5,144.375,1.49,2006-05-19
-38.5,145,1.18,2006-05-19
-38.5,145.625,1.8,2006-05-19
-38,143.125,1.41,2006-05-19
-38,143.75,1.09,2006-05-19
-38,144.375,0.99,2006-05-19
-38,145,1.25,2006-05-19
-38,145.625,2.81,2006-05-19
-40,143.125,3.46,2006-05-20
-40,143.75,3.24,2006-05-20
-40,144.375,2.77,2006-05-20
-40,145,2.85,2006-05-20
-40,145.625,2.71,2006-05-20
-39.5,143.125,3.19,2006-05-20
-39.5,143.75,2.81,2006-05-20
-39.5,144.375,2.59,2006-05-20
-39.5,145,1.9,2006-05-20
-39.5,145.625,1.99,2006-05-20
-39,143.125,2.44,2006-05-20
-39,143.75,2.08,2006-05-20
-39,144.375,2.02,2006-05-20
-39,145,1.72,2006-05-20
-39,145.625,2.33,2006-05-20
-38.5,143.125,1.53,2006-05-20
-38.5,143.75,1,2006-05-20
-38.5,144.375,0.7,2006-05-20
-38.5,145,0.68,2006-05-20
-38.5,145.625,1.35,2006-05-20
-38,143.125,0.7,2006-05-20
-38,143.75,0.35,2006-05-20
-38,144.375,0.18,2006-05-20
-38,145,0.24,2006-05-20
-38,145.625,0.39,2006-05-20
-40,143.125,1.81,2006-05-21
-40,143.75,1.63,2006-05-21
-40,144.375,1.3,2006-05-21
-40,145,1.28,2006-05-21
-40,145.625,1.16,2006-05-21
-39.5,143.125,1.78,2006-05-21
-39.5,143.75,1.63,2006-05-21
-39.5,144.375,1.6,2006-05-21
-39.5,145,1.07,2006-05-21
-39.5,145.625,1.43,2006-05-21
-39,143.125,2.84,2006-05-21
-39,143.75,2.64,2006-05-21
-39,144.375,2.42,2006-05-21
-39,145,3.2,2006-05-21
-39,145.625,3.58,2006-05-21
-38.5,143.125,2.62,2006-05-21
-38.5,143.75,3.01,2006-05-21
-38.5,144.375,3.22,2006-05-21
-38.5,145,3.68,2006-05-21
-38.5,145.625,4.2,2006-05-21
-38,143.125,1.87,2006-05-21
-38,143.75,2.26,2006-05-21
-38,144.375,2.34,2006-05-21
-38,145,3.21,2006-05-21
-38,145.625,3.71,2006-05-21
-40,143.125,0.82,2006-05-22
-40,143.75,0.32,2006-05-22
-40,144.375,0.06,2006-05-22
-40,145,0.01,2006-05-22
-40,145.625,0.03,2006-05-22
-39.5,143.125,0.47,2006-05-22
-39.5,143.75,0.13,2006-05-22
-39.5,144.375,0.04,2006-05-22
-39.5,145,0.02,2006-05-22
-39.5,145.625,0.21,2006-05-22
-39,143.125,0.38,2006-05-22
-39,143.75,0.14,2006-05-22
-39,144.375,0.11,2006-05-22
-39,145,0.17,2006-05-22
-39,145.625,0.61,2006-05-22
-38.5,143.125,0.3,2006-05-22
-38.5,143.75,0.21,2006-05-22
-38.5,144.375,0.25,2006-05-22
-38.5,145,0.43,2006-05-22
-38.5,145.625,0.79,2006-05-22
-38,143.125,0.24,2006-05-22
-38,143.75,0.21,2006-05-22
-38,144.375,0.3,2006-05-22
-38,145,0.51,2006-05-22
-38,145.625,0.88,2006-05-22
-40,143.125,0.43,2006-05-23
-40,143.75,0.9,2006-05-23
-40,144.375,0.99,2006-05-23
-40,145,1.16,2006-05-23
-40,145.625,0.81,2006-05-23
-39.5,143.125,0.63,2006-05-23
-39.5,143.75,1.17,2006-05-23
-39.5,144.375,1.35,2006-05-23
-39.5,145,0.85,2006-05-23
-39.5,145.625,0.79,2006-05-23
-39,143.125,0.9,2006-05-23
-39,143.75,1.49,2006-05-23
-39,144.375,1.53,2006-05-23
-39,145,1.25,2006-05-23
-39,145.625,1.57,2006-05-23
-38.5,143.125,0.52,2006-05-23
-38.5,143.75,1.17,2006-05-23
-38.5,144.375,1.41,2006-05-23
-38.5,145,0.83,2006-05-23
-38.5,145.625,1.72,2006-05-23
-38,143.125,0.25,2006-05-23
-38,143.75,0.54,2006-05-23
-38,144.375,0.54,2006-05-23
-38,145,0.45,2006-05-23
-38,145.625,1.57,2006-05-23
-40,143.125,0.76,2006-05-24
-40,143.75,0.47,2006-05-24
-40,144.375,0.15,2006-05-24
-40,145,0.14,2006-05-24
-40,145.625,0.15,2006-05-24
-39.5,143.125,0.87,2006-05-24
-39.5,143.75,0.45,2006-05-24
-39.5,144.375,0.29,2006-05-24
-39.5,145,0.14,2006-05-24
-39.5,145.625,0.12,2006-05-24
-39,143.125,1.22,2006-05-24
-39,143.75,0.75,2006-05-24
-39,144.375,0.49,2006-05-24
-39,145,0.25,2006-05-24
-39,145.625,0.06,2006-05-24
-38.5,143.125,1.07,2006-05-24
-38.5,143.75,0.92,2006-05-24
-38.5,144.375,0.88,2006-05-24
-38.5,145,0.33,2006-05-24
-38.5,145.625,0.09,2006-05-24
-38,143.125,0.58,2006-05-24
-38,143.75,0.62,2006-05-24
-38,144.375,0.49,2006-05-24
-38,145,0.19,2006-05-24
-38,145.625,0.11,2006-05-24
-40,143.125,0.03,2006-05-25
-40,143.75,0.03,2006-05-25
-40,144.375,0.04,2006-05-25
-40,145,0.03,2006-05-25
-40,145.625,0.01,2006-05-25
-39.5,143.125,0.08,2006-05-25
-39.5,143.75,0.1,2006-05-25
-39.5,144.375,0.11,2006-05-25
-39.5,145,0.06,2006-05-25
-39.5,145.625,0.05,2006-05-25
-39,143.125,0.19,2006-05-25
-39,143.75,0.22,2006-05-25
-39,144.375,0.23,2006-05-25
-39,145,0.14,2006-05-25
-39,145.625,0.05,2006-05-25
-38.5,143.125,0.09,2006-05-25
-38.5,143.75,0.15,2006-05-25
-38.5,144.375,0.16,2006-05-25
-38.5,145,0.06,2006-05-25
-38.5,145.625,0.13,2006-05-25
-38,143.125,0.03,2006-05-25
-38,143.75,0.05,2006-05-25
-38,144.375,0.05,2006-05-25
-38,145,0.04,2006-05-25
-38,145.625,0.18,2006-05-25
-40,143.125,1.3,2006-05-26
-40,143.75,0.5,2006-05-26
-40,144.375,0.16,2006-05-26
-40,145,0.06,2006-05-26
-40,145.625,0,2006-05-26
-39.5,143.125,1.61,2006-05-26
-39.5,143.75,0.52,2006-05-26
-39.5,144.375,0.18,2006-05-26
-39.5,145,0.05,2006-05-26
-39.5,145.625,0.01,2006-05-26
-39,143.125,0.78,2006-05-26
-39,143.75,0.48,2006-05-26
-39,144.375,0.27,2006-05-26
-39,145,0.18,2006-05-26
-39,145.625,0.04,2006-05-26
-38.5,143.125,0.38,2006-05-26
-38.5,143.75,0.33,2006-05-26
-38.5,144.375,0.32,2006-05-26
-38.5,145,0.13,2006-05-26
-38.5,145.625,0.07,2006-05-26
-38,143.125,0.16,2006-05-26
-38,143.75,0.12,2006-05-26
-38,144.375,0.09,2006-05-26
-38,145,0.09,2006-05-26
-38,145.625,0.1,2006-05-26
-40,143.125,1.87,2006-05-27
-40,143.75,1.18,2006-05-27
-40,144.375,0.76,2006-05-27
-40,145,0.54,2006-05-27
-40,145.625,0.1,2006-05-27
-39.5,143.125,2.27,2006-05-27
-39.5,143.75,1.11,2006-05-27
-39.5,144.375,0.82,2006-05-27
